customer_id,purchase_year,purchase_month,age,gender,annual_income,purchase_date,purchase_amount,next_month_purchase_amount,gender_Female,gender_Male
458,2023,5,23.0,Male,68189.0,2023-05-27 19:16:58+03:00,901.04,878.5600000000001,False,True
458,2023,7,23.0,Male,68189.0,2023-07-21 19:16:58+03:00,878.5600000000001,789.6899999999999,False,True
458,2023,9,23.0,Male,68189.0,2023-09-03 19:16:58+03:00,789.6899999999999,445.64,False,True
458,2024,1,23.0,Male,68189.0,2024-01-03 19:16:58+03:00,445.64,175.19,False,True
458,2024,2,23.0,Male,68189.0,2024-02-09 19:16:58+03:00,175.19,499.18999999999994,False,True
459,2023,10,30.0,Female,90776.0,2023-10-06 19:16:58+03:00,433.41,1756.94,True,False
459,2023,11,30.0,Female,90776.0,2023-11-02 19:16:58+03:00,1756.94,852.57,True,False
459,2023,12,30.0,Female,90776.0,2023-12-09 19:16:58+03:00,852.57,1099.33,True,False
459,2024,2,30.0,Female,90776.0,2024-02-01 19:16:58+03:00,1099.33,875.47,True,False
459,2024,4,30.0,Female,90776.0,2024-04-27 19:16:58+03:00,875.47,1084.6,True,False
460,2023,9,40.0,Female,128058.0,2023-09-02 19:16:58+03:00,749.04,661.37,True,False
460,2024,1,40.0,Female,128058.0,2024-01-09 19:16:58+03:00,661.37,698.87,True,False
461,2023,6,26.0,Female,65204.0,2023-06-25 19:16:58+03:00,1701.76,478.86,True,False
461,2023,8,26.0,Female,65204.0,2023-08-28 19:16:58+03:00,478.86,478.64,True,False
461,2024,1,26.0,Female,65204.0,2024-01-05 19:16:58+03:00,478.64,800.76,True,False
462,2023,6,39.0,Female,127997.0,2023-06-03 19:16:58+03:00,74.2,332.93,True,False
462,2023,7,39.0,Female,127997.0,2023-07-14 19:16:58+03:00,332.93,496.06,True,False
462,2023,8,39.0,Female,127997.0,2023-08-05 19:16:58+03:00,496.06,556.69,True,False
462,2023,9,39.0,Female,127997.0,2023-09-06 19:16:58+03:00,556.69,1259.0,True,False
462,2023,10,39.0,Female,127997.0,2023-10-21 19:16:58+03:00,1259.0,365.85,True,False
463,2023,10,42.0,Female,88557.0,2023-10-04 19:16:58+03:00,1127.7,639.91,True,False
463,2023,12,42.0,Female,88557.0,2023-12-07 19:16:58+03:00,639.91,721.68,True,False
464,2023,6,56.0,Female,80227.0,2023-06-02 19:16:58+03:00,333.01,117.14,True,False
464,2023,8,56.0,Female,80227.0,2023-08-20 19:16:58+03:00,117.14,1021.36,True,False
464,2023,10,56.0,Female,80227.0,2023-10-14 19:16:58+03:00,1021.36,245.77,True,False
464,2023,12,56.0,Female,80227.0,2023-12-10 19:16:58+03:00,245.77,748.32,True,False
465,2023,8,64.0,Male,92926.0,2023-08-08 19:16:58+03:00,308.33,2799.4300000000003,False,True
465,2023,10,64.0,Male,92926.0,2023-10-19 19:16:58+03:00,2799.4300000000003,627.43,False,True
465,2023,11,64.0,Male,92926.0,2023-11-01 19:16:58+03:00,627.43,1033.97,False,True
465,2023,12,64.0,Male,92926.0,2023-12-19 19:16:58+03:00,1033.97,727.55,False,True
465,2024,1,64.0,Male,92926.0,2024-01-01 19:16:58+03:00,727.55,357.86,False,True
466,2023,9,19.0,Female,43636.0,2023-09-15 19:16:58+03:00,873.85,808.16,True,False
467,2023,5,28.0,Female,34859.0,2023-05-27 19:16:58+03:00,350.94,670.23,True,False
467,2023,7,28.0,Female,34859.0,2023-07-27 19:16:58+03:00,670.23,974.88,True,False
467,2023,10,28.0,Female,34859.0,2023-10-28 19:16:58+03:00,974.88,640.72,True,False
468,2024,1,27.0,Female,37896.0,2024-01-31 19:16:58+03:00,719.22,160.1,True,False
468,2024,3,27.0,Female,37896.0,2024-03-24 19:16:58+03:00,160.1,669.14,True,False
468,2024,4,27.0,Female,37896.0,2024-04-28 19:16:58+03:00,669.14,763.74,True,False
469,2023,7,37.0,Male,115774.0,2023-07-19 19:16:58+03:00,961.11,1175.59,False,True
469,2023,8,37.0,Male,115774.0,2023-08-16 19:16:58+03:00,1175.59,844.94,False,True
469,2023,9,37.0,Male,115774.0,2023-09-14 19:16:58+03:00,844.94,1042.8,False,True
469,2023,11,37.0,Male,115774.0,2023-11-25 19:16:58+03:00,1042.8,1396.81,False,True
471,2023,5,35.0,Male,104045.0,2023-05-30 19:16:58+03:00,601.44,1066.78,False,True
471,2023,8,35.0,Male,104045.0,2023-08-17 19:16:58+03:00,1066.78,667.93,False,True
471,2023,11,35.0,Male,104045.0,2023-11-02 19:16:58+03:00,667.93,231.98,False,True
471,2023,12,35.0,Male,104045.0,2023-12-09 19:16:58+03:00,231.98,403.04,False,True
471,2024,1,35.0,Male,104045.0,2024-01-16 19:16:58+03:00,403.04,3396.34,False,True
471,2024,2,35.0,Male,104045.0,2024-02-28 19:16:58+03:00,3396.34,993.33,False,True
472,2023,6,19.0,Female,53065.0,2023-06-17 19:16:58+03:00,80.58,976.41,True,False
472,2023,8,19.0,Female,53065.0,2023-08-07 19:16:58+03:00,976.41,621.89,True,False
472,2023,10,19.0,Female,53065.0,2023-10-30 19:16:58+03:00,621.89,375.28,True,False
472,2023,12,19.0,Female,53065.0,2023-12-01 19:16:58+03:00,375.28,1335.6499999999999,True,False
473,2023,9,34.0,Male,41751.0,2023-09-01 19:16:58+03:00,451.56,1220.92,False,True
473,2023,12,34.0,Male,41751.0,2023-12-19 19:16:58+03:00,1220.92,150.14,False,True
474,2023,6,19.0,Female,41990.0,2023-06-18 19:16:58+03:00,327.24,732.73,True,False
474,2023,7,19.0,Female,41990.0,2023-07-13 19:16:58+03:00,732.73,176.32,True,False
474,2023,8,19.0,Female,41990.0,2023-08-14 19:16:58+03:00,176.32,320.5,True,False
474,2023,10,19.0,Female,41990.0,2023-10-17 19:16:58+03:00,320.5,349.5,True,False
474,2024,1,19.0,Female,41990.0,2024-01-22 19:16:58+03:00,349.5,450.39,True,False
474,2024,2,19.0,Female,41990.0,2024-02-16 19:16:58+03:00,450.39,715.4000000000001,True,False
475,2023,8,33.0,Male,107952.0,2023-08-12 19:16:58+03:00,680.19,23.09,False,True
475,2023,10,33.0,Male,107952.0,2023-10-04 19:16:58+03:00,23.09,396.62,False,True
475,2023,12,33.0,Male,107952.0,2023-12-06 19:16:58+03:00,396.62,1151.0,False,True
476,2023,5,18.0,Female,51267.0,2023-05-27 19:16:58+03:00,625.23,170.36,True,False
476,2023,8,18.0,Female,51267.0,2023-08-18 19:16:58+03:00,170.36,52.67,True,False
476,2023,11,18.0,Female,51267.0,2023-11-22 19:16:58+03:00,52.67,884.18,True,False
477,2023,5,19.0,Male,43960.0,2023-05-30 19:16:58+03:00,52.18,27.98,False,True
477,2023,8,19.0,Male,43960.0,2023-08-17 19:16:58+03:00,27.98,15.99,False,True
477,2023,10,19.0,Male,43960.0,2023-10-18 19:16:58+03:00,15.99,371.07,False,True
477,2023,11,19.0,Male,43960.0,2023-11-19 19:16:58+03:00,371.07,489.23,False,True
477,2024,1,19.0,Male,43960.0,2024-01-16 19:16:58+03:00,489.23,801.78,False,True
477,2024,2,19.0,Male,43960.0,2024-02-12 19:16:58+03:00,801.78,573.19,False,True
478,2023,8,60.0,Male,129817.0,2023-08-06 19:16:58+03:00,1224.41,315.95,False,True
479,2023,8,19.0,Female,30163.0,2023-08-28 19:16:58+03:00,248.24,511.15,True,False
479,2023,11,19.0,Female,30163.0,2023-11-27 19:16:58+03:00,511.15,568.91,True,False
480,2023,8,30.0,Female,90847.0,2023-08-12 19:16:58+03:00,861.07,653.17,True,False
480,2023,9,30.0,Female,90847.0,2023-09-05 19:16:58+03:00,653.17,424.51,True,False
480,2024,1,30.0,Female,90847.0,2024-01-23 19:16:58+03:00,424.51,282.87,True,False
481,2023,7,67.0,Female,54956.0,2023-07-27 19:16:58+03:00,23.82,814.95,True,False
482,2023,6,32.0,Female,77865.0,2023-06-24 19:16:58+03:00,577.17,331.54,True,False
482,2023,8,32.0,Female,77865.0,2023-08-28 19:16:58+03:00,331.54,1628.28,True,False
482,2024,1,32.0,Female,77865.0,2024-01-09 19:16:58+03:00,1628.28,975.08,True,False
483,2023,7,38.0,Female,115820.0,2023-07-02 19:16:58+03:00,748.98,819.71,True,False
484,2023,7,25.0,Male,52536.0,2023-07-19 19:16:58+03:00,338.55,786.22,False,True
484,2023,8,25.0,Male,52536.0,2023-08-20 19:16:58+03:00,786.22,364.17,False,True
484,2023,11,25.0,Male,52536.0,2023-11-23 19:16:58+03:00,364.17,732.24,False,True
484,2024,1,25.0,Male,52536.0,2024-01-04 19:16:58+03:00,732.24,1718.04,False,True
484,2024,2,25.0,Male,52536.0,2024-02-18 19:16:58+03:00,1718.04,658.21,False,True
484,2024,3,25.0,Male,52536.0,2024-03-21 19:16:58+03:00,658.21,841.1,False,True
485,2023,12,36.0,Female,93443.0,2023-12-27 19:16:58+03:00,965.19,152.47,True,False
485,2024,1,36.0,Female,93443.0,2024-01-24 19:16:58+03:00,152.47,884.92,True,False
485,2024,2,36.0,Female,93443.0,2024-02-08 19:16:58+03:00,884.92,428.66,True,False
486,2023,6,30.0,Male,95913.0,2023-06-07 19:16:58+03:00,809.84,278.46,False,True
486,2023,8,30.0,Male,95913.0,2023-08-11 19:16:58+03:00,278.46,866.41,False,True
486,2023,9,30.0,Male,95913.0,2023-09-25 19:16:58+03:00,866.41,3070.48,False,True
486,2023,12,30.0,Male,95913.0,2023-12-20 19:16:58+03:00,3070.48,1088.15,False,True
486,2024,3,30.0,Male,95913.0,2024-03-15 19:16:58+03:00,1088.15,400.88,False,True
487,2023,6,32.0,Female,72340.0,2023-06-06 19:16:58+03:00,44.7,1099.92,True,False
487,2023,8,32.0,Female,72340.0,2023-08-07 19:16:58+03:00,1099.92,29.3,True,False
487,2023,12,32.0,Female,72340.0,2023-12-08 19:16:58+03:00,29.3,893.49,True,False
487,2024,2,32.0,Female,72340.0,2024-02-02 19:16:58+03:00,893.49,219.14,True,False
488,2023,7,23.0,Female,50518.0,2023-07-25 19:16:58+03:00,889.63,1328.15,True,False
488,2024,4,23.0,Female,50518.0,2024-04-06 19:16:58+03:00,1328.15,764.34,True,False
489,2023,7,29.0,Male,79077.0,2023-07-14 19:16:58+03:00,450.4,1658.81,False,True
489,2024,1,29.0,Male,79077.0,2024-01-15 19:16:58+03:00,1658.81,1631.48,False,True
490,2023,9,20.0,Female,37191.0,2023-09-09 19:16:58+03:00,1105.01,12.76,True,False
490,2023,12,20.0,Female,37191.0,2023-12-05 19:16:58+03:00,12.76,163.67,True,False
491,2023,11,24.0,Male,63279.0,2023-11-10 19:16:58+03:00,911.13,785.66,False,True
491,2024,1,24.0,Male,63279.0,2024-01-27 19:16:58+03:00,785.66,386.04,False,True
491,2024,3,24.0,Male,63279.0,2024-03-28 19:16:58+03:00,386.04,34.96,False,True
492,2023,8,61.0,Female,121159.0,2023-08-07 19:16:58+03:00,1026.65,958.11,True,False
492,2023,10,61.0,Female,121159.0,2023-10-07 19:16:58+03:00,958.11,2479.27,True,False
493,2023,9,21.0,Female,39791.0,2023-09-01 19:16:58+03:00,863.4,979.75,True,False
493,2024,1,21.0,Female,39791.0,2024-01-14 19:16:58+03:00,979.75,188.59,True,False
493,2024,2,21.0,Female,39791.0,2024-02-11 19:16:58+03:00,188.59,595.31,True,False
493,2024,3,21.0,Female,39791.0,2024-03-04 19:16:58+03:00,595.31,650.42,True,False
494,2023,6,49.0,Male,114555.0,2023-06-12 19:16:58+03:00,360.38,682.62,False,True
494,2023,11,49.0,Male,114555.0,2023-11-24 19:16:58+03:00,682.62,1074.1399999999999,False,True
494,2023,12,49.0,Male,114555.0,2023-12-06 19:16:58+03:00,1074.1399999999999,753.26,False,True
494,2024,1,49.0,Male,114555.0,2024-01-15 19:16:58+03:00,753.26,312.81,False,True
494,2024,3,49.0,Male,114555.0,2024-03-06 19:16:58+03:00,312.81,1704.97,False,True
495,2023,6,48.0,Female,70016.0,2023-06-24 19:16:58+03:00,599.71,530.02,True,False
495,2023,9,48.0,Female,70016.0,2023-09-23 19:16:58+03:00,530.02,930.56,True,False
495,2023,11,48.0,Female,70016.0,2023-11-14 19:16:58+03:00,930.56,170.42,True,False
495,2024,1,48.0,Female,70016.0,2024-01-05 19:16:58+03:00,170.42,600.26,True,False
496,2023,8,35.0,Female,44204.0,2023-08-11 19:16:58+03:00,197.62,312.09000000000003,True,False
496,2023,10,35.0,Female,44204.0,2023-10-06 19:16:58+03:00,312.09000000000003,1151.6100000000001,True,False
496,2023,12,35.0,Female,44204.0,2023-12-24 19:16:58+03:00,1151.6100000000001,520.13,True,False
497,2023,7,54.0,Female,78898.0,2023-07-08 19:16:58+03:00,650.7,245.6,True,False
497,2023,10,54.0,Female,78898.0,2023-10-19 19:16:58+03:00,245.6,254.67,True,False
497,2023,12,54.0,Female,78898.0,2023-12-31 19:16:58+03:00,254.67,741.85,True,False
499,2023,5,30.0,Female,88918.0,2023-05-26 19:16:58+03:00,753.46,400.53,True,False
499,2024,1,30.0,Female,88918.0,2024-01-30 19:16:58+03:00,400.53,1618.78,True,False
500,2023,11,23.0,Female,129903.0,2023-11-10 19:16:58+03:00,874.47,1514.21,True,False
500,2023,12,23.0,Female,129903.0,2023-12-26 19:16:58+03:00,1514.21,1589.72,True,False
501,2023,5,20.0,Female,47478.0,2023-05-26 19:16:58+03:00,744.25,829.05,True,False
501,2023,6,20.0,Female,47478.0,2023-06-04 19:16:58+03:00,829.05,694.75,True,False
501,2023,9,20.0,Female,47478.0,2023-09-12 19:16:58+03:00,694.75,74.74,True,False
501,2023,10,20.0,Female,47478.0,2023-10-17 19:16:58+03:00,74.74,1218.0,True,False
501,2023,11,20.0,Female,47478.0,2023-11-04 19:16:58+03:00,1218.0,918.85,True,False
502,2023,6,75.0,Female,44404.0,2023-06-23 19:16:58+03:00,785.43,501.81,True,False
502,2023,7,75.0,Female,44404.0,2023-07-08 19:16:58+03:00,501.81,68.74,True,False
502,2024,1,75.0,Female,44404.0,2024-01-29 19:16:58+03:00,68.74,1.78,True,False
503,2023,6,27.0,Male,58368.0,2023-06-07 19:16:58+03:00,663.84,680.25,False,True
503,2023,8,27.0,Male,58368.0,2023-08-20 19:16:58+03:00,680.25,508.8,False,True
503,2023,11,27.0,Male,58368.0,2023-11-11 19:16:58+03:00,508.8,658.2,False,True
503,2024,3,27.0,Male,58368.0,2024-03-20 19:16:58+03:00,658.2,925.77,False,True
504,2023,7,22.0,Female,58342.0,2023-07-08 19:16:58+03:00,925.68,410.14,True,False
504,2023,9,22.0,Female,58342.0,2023-09-02 19:16:58+03:00,410.14,1887.5900000000001,True,False
504,2023,12,22.0,Female,58342.0,2023-12-21 19:16:58+03:00,1887.5900000000001,1140.43,True,False
505,2023,7,39.0,Male,117666.0,2023-07-25 19:16:58+03:00,877.15,411.13,False,True
505,2023,10,39.0,Male,117666.0,2023-10-31 19:16:58+03:00,411.13,541.23,False,True
505,2023,11,39.0,Male,117666.0,2023-11-26 19:16:58+03:00,541.23,900.31,False,True
505,2024,4,39.0,Male,117666.0,2024-04-14 19:16:58+03:00,900.31,1426.27,False,True
506,2023,11,39.0,Male,121442.0,2023-11-20 19:16:58+03:00,44.25,2477.34,False,True
506,2024,4,39.0,Male,121442.0,2024-04-11 19:16:58+03:00,2477.34,715.29,False,True
507,2023,10,30.0,Male,64320.0,2023-10-17 19:16:58+03:00,912.73,265.21,False,True
507,2024,1,30.0,Male,64320.0,2024-01-16 19:16:58+03:00,265.21,1839.29,False,True
508,2023,7,48.0,Female,120410.0,2023-07-09 19:16:58+03:00,19.39,13.81,True,False
508,2023,9,48.0,Female,120410.0,2023-09-12 19:16:58+03:00,13.81,1123.61,True,False
508,2024,1,48.0,Female,120410.0,2024-01-25 19:16:58+03:00,1123.61,954.95,True,False
508,2024,3,48.0,Female,120410.0,2024-03-01 19:16:58+03:00,954.95,1108.57,True,False
509,2023,7,28.0,Female,76140.0,2023-07-02 19:16:58+03:00,67.59,409.39,True,False
509,2023,11,28.0,Female,76140.0,2023-11-09 19:16:58+03:00,409.39,654.62,True,False
509,2024,2,28.0,Female,76140.0,2024-02-25 19:16:58+03:00,654.62,1192.37,True,False
510,2023,10,32.0,Female,81675.0,2023-10-11 19:16:58+03:00,973.58,1280.17,True,False
512,2023,6,37.0,Female,56956.0,2023-06-01 19:16:58+03:00,597.02,760.85,True,False
512,2023,7,37.0,Female,56956.0,2023-07-06 19:16:58+03:00,760.85,1061.58,True,False
513,2023,6,32.0,Female,66363.0,2023-06-30 19:16:58+03:00,913.95,899.22,True,False
513,2024,2,32.0,Female,66363.0,2024-02-22 19:16:58+03:00,899.22,404.65,True,False
514,2023,7,64.0,Female,97828.0,2023-07-17 19:16:58+03:00,32.94,110.03,True,False
514,2023,10,64.0,Female,97828.0,2023-10-31 19:16:58+03:00,110.03,1080.72,True,False
515,2023,9,30.0,Female,105212.0,2023-09-29 19:16:58+03:00,1413.62,489.52,True,False
515,2023,12,30.0,Female,105212.0,2023-12-06 19:16:58+03:00,489.52,1990.52,True,False
515,2024,1,30.0,Female,105212.0,2024-01-03 19:16:58+03:00,1990.52,59.48,True,False
516,2023,6,29.0,Female,73700.0,2023-06-20 19:16:58+03:00,874.03,840.93,True,False
517,2023,11,32.0,Female,81512.0,2023-11-04 19:16:58+03:00,1146.35,1098.09,True,False
517,2023,12,32.0,Female,81512.0,2023-12-08 19:16:58+03:00,1098.09,638.85,True,False
518,2023,6,32.0,Female,33501.0,2023-06-23 19:16:58+03:00,271.17,801.02,True,False
518,2023,11,32.0,Female,33501.0,2023-11-02 19:16:58+03:00,801.02,160.35,True,False
518,2023,12,32.0,Female,33501.0,2023-12-04 19:16:58+03:00,160.35,583.71,True,False
519,2023,6,31.0,Female,62012.0,2023-06-01 19:16:58+03:00,1622.1,962.5500000000001,True,False
519,2023,7,31.0,Female,62012.0,2023-07-05 19:16:58+03:00,962.5500000000001,774.46,True,False
519,2023,10,31.0,Female,62012.0,2023-10-05 19:16:58+03:00,774.46,570.43,True,False
519,2023,11,31.0,Female,62012.0,2023-11-02 19:16:58+03:00,570.43,1774.21,True,False
520,2023,7,30.0,Female,30641.0,2023-07-02 19:16:58+03:00,736.51,369.54,True,False
520,2023,10,30.0,Female,30641.0,2023-10-12 19:16:58+03:00,369.54,363.09,True,False
520,2023,11,30.0,Female,30641.0,2023-11-28 19:16:58+03:00,363.09,241.31,True,False
520,2024,2,30.0,Female,30641.0,2024-02-24 19:16:58+03:00,241.31,903.16,True,False
521,2023,9,38.0,Female,67059.0,2023-09-02 19:16:58+03:00,320.34,883.27,True,False
521,2023,10,38.0,Female,67059.0,2023-10-20 19:16:58+03:00,883.27,620.25,True,False
521,2023,11,38.0,Female,67059.0,2023-11-03 19:16:58+03:00,620.25,905.61,True,False
521,2024,1,38.0,Female,67059.0,2024-01-04 19:16:58+03:00,905.61,416.26,True,False
522,2023,6,61.0,Female,128826.0,2023-06-02 19:16:58+03:00,959.51,132.19,True,False
522,2023,7,61.0,Female,128826.0,2023-07-20 19:16:58+03:00,132.19,348.43,True,False
523,2023,6,58.0,Male,94591.0,2023-06-11 19:16:58+03:00,1102.22,643.97,False,True
523,2023,8,58.0,Male,94591.0,2023-08-18 19:16:58+03:00,643.97,563.82,False,True
523,2023,9,58.0,Male,94591.0,2023-09-19 19:16:58+03:00,563.82,632.4,False,True
523,2023,11,58.0,Male,94591.0,2023-11-27 19:16:58+03:00,632.4,1157.09,False,True
524,2023,7,38.0,Female,83989.0,2023-07-31 19:16:58+03:00,461.71,277.26,True,False
525,2023,6,37.0,Male,115689.0,2023-06-12 19:16:58+03:00,997.75,1016.04,False,True
525,2023,7,37.0,Male,115689.0,2023-07-27 19:16:58+03:00,1016.04,58.98,False,True
525,2023,8,37.0,Male,115689.0,2023-08-17 19:16:58+03:00,58.98,1361.85,False,True
525,2024,1,37.0,Male,115689.0,2024-01-18 19:16:58+03:00,1361.85,1003.19,False,True
527,2023,5,39.0,Female,110672.0,2023-05-28 19:16:58+03:00,184.65,1221.92,True,False
527,2023,7,39.0,Female,110672.0,2023-07-20 19:16:58+03:00,1221.92,467.03,True,False
527,2023,12,39.0,Female,110672.0,2023-12-12 19:16:58+03:00,467.03,171.57,True,False
528,2023,9,40.0,Female,122903.0,2023-09-28 19:16:58+03:00,409.27,668.43,True,False
529,2023,5,26.0,Female,31603.0,2023-05-30 19:16:58+03:00,758.45,867.43,True,False
529,2023,6,26.0,Female,31603.0,2023-06-23 19:16:58+03:00,867.43,1891.29,True,False
529,2023,8,26.0,Female,31603.0,2023-08-29 19:16:58+03:00,1891.29,702.41,True,False
529,2023,9,26.0,Female,31603.0,2023-09-09 19:16:58+03:00,702.41,975.75,True,False
529,2023,11,26.0,Female,31603.0,2023-11-22 19:16:58+03:00,975.75,931.47,True,False
529,2024,1,26.0,Female,31603.0,2024-01-16 19:16:58+03:00,931.47,0.21,True,False
529,2024,4,26.0,Female,31603.0,2024-04-02 19:16:58+03:00,0.21,797.2,True,False
530,2023,6,20.0,Female,114858.0,2023-06-13 19:16:58+03:00,694.86,122.04,True,False
530,2023,9,20.0,Female,114858.0,2023-09-07 19:16:58+03:00,122.04,499.54,True,False
531,2023,9,32.0,Male,87113.0,2023-09-13 19:16:58+03:00,149.34,310.84,False,True
532,2023,6,18.0,Female,42940.0,2023-06-05 19:16:58+03:00,47.06,617.97,True,False
533,2023,6,25.0,Female,55724.0,2023-06-05 19:16:58+03:00,439.4,1393.34,True,False
533,2023,9,25.0,Female,55724.0,2023-09-13 19:16:58+03:00,1393.34,295.56,True,False
533,2023,12,25.0,Female,55724.0,2023-12-13 19:16:58+03:00,295.56,53.63,True,False
533,2024,1,25.0,Female,55724.0,2024-01-11 19:16:58+03:00,53.63,443.26,True,False
534,2023,7,28.0,Female,101965.0,2023-07-23 19:16:58+03:00,978.38,1079.27,True,False
534,2023,8,28.0,Female,101965.0,2023-08-14 19:16:58+03:00,1079.27,198.93,True,False
534,2023,9,28.0,Female,101965.0,2023-09-18 19:16:58+03:00,198.93,65.12,True,False
534,2023,10,28.0,Female,101965.0,2023-10-28 19:16:58+03:00,65.12,440.65999999999997,True,False
534,2024,2,28.0,Female,101965.0,2024-02-20 19:16:58+03:00,440.65999999999997,1761.8000000000002,True,False
535,2023,6,33.0,Female,117857.0,2023-06-25 19:16:58+03:00,438.47,136.04,True,False
535,2023,8,33.0,Female,117857.0,2023-08-16 19:16:58+03:00,136.04,2257.36,True,False
535,2023,12,33.0,Female,117857.0,2023-12-15 19:16:58+03:00,2257.36,977.67,True,False
536,2023,6,25.0,Female,99062.0,2023-06-24 19:16:58+03:00,73.0,1276.9299999999998,True,False
536,2023,7,25.0,Female,99062.0,2023-07-30 19:16:58+03:00,1276.9299999999998,677.76,True,False
536,2023,12,25.0,Female,99062.0,2023-12-29 19:16:58+03:00,677.76,1069.94,True,False
536,2024,2,25.0,Female,99062.0,2024-02-02 19:16:58+03:00,1069.94,956.54,True,False
537,2023,7,25.0,Female,41398.0,2023-07-01 19:16:58+03:00,499.72,802.06,True,False
537,2023,11,25.0,Female,41398.0,2023-11-07 19:16:58+03:00,802.06,160.37,True,False
537,2024,1,25.0,Female,41398.0,2024-01-02 19:16:58+03:00,160.37,357.02,True,False
538,2024,3,31.0,Male,89144.0,2024-03-13 19:16:58+03:00,401.57,115.32,False,True
540,2023,6,33.0,Female,97710.0,2023-06-11 19:16:58+03:00,718.6,119.28,True,False
540,2023,10,33.0,Female,97710.0,2023-10-28 19:16:58+03:00,119.28,104.56,True,False
540,2023,11,33.0,Female,97710.0,2023-11-02 19:16:58+03:00,104.56,138.91,True,False
540,2023,12,33.0,Female,97710.0,2023-12-29 19:16:58+03:00,138.91,507.16,True,False
542,2023,12,33.0,Female,105865.0,2023-12-27 19:16:58+03:00,193.39,1183.42,True,False
542,2024,1,33.0,Female,105865.0,2024-01-20 19:16:58+03:00,1183.42,957.73,True,False
543,2023,6,34.0,Female,100519.0,2023-06-22 19:16:58+03:00,1154.37,961.58,True,False
543,2023,9,34.0,Female,100519.0,2023-09-20 19:16:58+03:00,961.58,709.74,True,False
543,2023,10,34.0,Female,100519.0,2023-10-28 19:16:58+03:00,709.74,10.35,True,False
543,2024,3,34.0,Female,100519.0,2024-03-31 19:16:58+03:00,10.35,574.07,True,False
544,2023,5,20.0,Female,69702.0,2023-05-25 19:16:58+03:00,957.01,205.55,True,False
544,2023,6,20.0,Female,69702.0,2023-06-08 19:16:58+03:00,205.55,632.2,True,False
544,2023,7,20.0,Female,69702.0,2023-07-13 19:16:58+03:00,632.2,753.47,True,False
544,2023,9,20.0,Female,69702.0,2023-09-23 19:16:58+03:00,753.47,110.98,True,False
544,2023,12,20.0,Female,69702.0,2023-12-07 19:16:58+03:00,110.98,126.34,True,False
544,2024,3,20.0,Female,69702.0,2024-03-18 19:16:58+03:00,126.34,506.85,True,False
546,2023,6,60.0,Female,70253.0,2023-06-02 19:16:58+03:00,1106.85,564.09,True,False
546,2023,8,60.0,Female,70253.0,2023-08-13 19:16:58+03:00,564.09,801.21,True,False
546,2023,10,60.0,Female,70253.0,2023-10-28 19:16:58+03:00,801.21,466.83,True,False
546,2023,11,60.0,Female,70253.0,2023-11-07 19:16:58+03:00,466.83,1546.9900000000002,True,False
546,2024,2,60.0,Female,70253.0,2024-02-09 19:16:58+03:00,1546.9900000000002,226.27,True,False
548,2023,6,27.0,Female,103926.0,2023-06-26 19:16:58+03:00,46.39,143.16,True,False
548,2023,9,27.0,Female,103926.0,2023-09-29 19:16:58+03:00,143.16,1178.4,True,False
548,2023,11,27.0,Female,103926.0,2023-11-18 19:16:58+03:00,1178.4,270.04,True,False
549,2023,10,22.0,Female,101906.0,2023-10-27 19:16:58+03:00,801.84,906.35,True,False
549,2024,3,22.0,Female,101906.0,2024-03-21 19:16:58+03:00,906.35,874.3599999999999,True,False
550,2023,6,41.0,Female,129473.0,2023-06-20 19:16:58+03:00,1104.97,1078.5,True,False
551,2023,11,34.0,Male,83463.0,2023-11-16 19:16:58+03:00,706.72,1194.76,False,True
551,2024,3,34.0,Male,83463.0,2024-03-19 19:16:58+03:00,1194.76,986.18,False,True
553,2023,12,18.0,Male,41045.0,2023-12-04 19:16:58+03:00,689.48,1115.97,False,True
553,2024,4,18.0,Male,41045.0,2024-04-13 19:16:58+03:00,1115.97,865.42,False,True
554,2023,6,29.0,Male,75200.0,2023-06-18 19:16:58+03:00,1806.5,1166.28,False,True
554,2023,7,29.0,Male,75200.0,2023-07-11 19:16:58+03:00,1166.28,288.5,False,True
554,2023,10,29.0,Male,75200.0,2023-10-19 19:16:58+03:00,288.5,1058.94,False,True
554,2023,12,29.0,Male,75200.0,2023-12-25 19:16:58+03:00,1058.94,951.14,False,True
554,2024,3,29.0,Male,75200.0,2024-03-09 19:16:58+03:00,951.14,490.27,False,True
555,2023,6,71.0,Female,62192.0,2023-06-08 19:16:58+03:00,274.76,154.41,True,False
555,2023,7,71.0,Female,62192.0,2023-07-23 19:16:58+03:00,154.41,346.26,True,False
555,2023,8,71.0,Female,62192.0,2023-08-25 19:16:58+03:00,346.26,344.88,True,False
555,2023,9,71.0,Female,62192.0,2023-09-08 19:16:58+03:00,344.88,793.26,True,False
555,2023,10,71.0,Female,62192.0,2023-10-01 19:16:58+03:00,793.26,324.23,True,False
556,2023,7,37.0,Male,117198.0,2023-07-26 19:16:58+03:00,1323.2,1795.81,False,True
556,2023,8,37.0,Male,117198.0,2023-08-12 19:16:58+03:00,1795.81,348.39,False,True
556,2023,9,37.0,Male,117198.0,2023-09-10 19:16:58+03:00,348.39,1108.05,False,True
556,2023,10,37.0,Male,117198.0,2023-10-01 19:16:58+03:00,1108.05,696.25,False,True
556,2023,11,37.0,Male,117198.0,2023-11-24 19:16:58+03:00,696.25,447.81,False,True
