customer_id,purchase_year,purchase_month,age,gender,annual_income,purchase_date,purchase_amount,next_month_purchase_amount,gender_Female,gender_Male,Recency,Frequency,Monetary
440,2023,12,24.0,Female,54992.0,2023-12-26 19:16:58+03:00,821.08,456.8,True,False,49,9,5485.82
440,2024,1,24.0,Female,54992.0,2024-01-22 19:16:58+03:00,456.8,176.96,True,False,49,9,5485.82
440,2024,2,24.0,Female,54992.0,2024-02-28 19:16:58+03:00,176.96,684.34,True,False,49,9,5485.82
440,2024,3,24.0,Female,54992.0,2024-03-22 19:16:58+03:00,684.34,729.11,True,False,49,9,5485.82
442,2023,7,29.0,Female,122090.0,2023-07-23 19:16:58+03:00,412.32,881.85,True,False,34,2,1294.17
443,2023,10,37.0,Male,113941.0,2023-10-15 19:16:58+03:00,988.3700000000001,677.5699999999999,False,True,10,6,4162.64
443,2023,11,37.0,Male,113941.0,2023-11-19 19:16:58+03:00,677.5699999999999,184.27,False,True,10,6,4162.64
443,2023,12,37.0,Male,113941.0,2023-12-12 19:16:58+03:00,184.27,682.7,False,True,10,6,4162.64
443,2024,1,37.0,Male,113941.0,2024-01-27 19:16:58+03:00,682.7,467.18,False,True,10,6,4162.64
443,2024,4,37.0,Male,113941.0,2024-04-13 19:16:58+03:00,467.18,1162.55,False,True,10,6,4162.64
444,2023,9,18.0,Male,49091.0,2023-09-22 19:16:58+03:00,1496.4099999999999,119.07,False,True,168,3,2533.7299999999996
444,2023,11,18.0,Male,49091.0,2023-11-24 19:16:58+03:00,119.07,918.25,False,True,168,3,2533.7299999999996
445,2023,5,30.0,Female,86400.0,2023-05-25 19:16:58+03:00,1178.57,497.38,True,False,63,8,5771.13
445,2023,6,30.0,Female,86400.0,2023-06-24 19:16:58+03:00,497.38,1094.1000000000001,True,False,63,8,5771.13
445,2023,7,30.0,Female,86400.0,2023-07-08 19:16:58+03:00,1094.1000000000001,314.71,True,False,63,8,5771.13
445,2023,9,30.0,Female,86400.0,2023-09-18 19:16:58+03:00,314.71,1087.52,True,False,63,8,5771.13
445,2023,10,30.0,Female,86400.0,2023-10-18 19:16:58+03:00,1087.52,222.79,True,False,63,8,5771.13
445,2023,12,30.0,Female,86400.0,2023-12-20 19:16:58+03:00,222.79,522.89,True,False,63,8,5771.13
445,2024,1,30.0,Female,86400.0,2024-01-03 19:16:58+03:00,522.89,853.17,True,False,63,8,5771.13
446,2023,5,39.0,Male,124666.0,2023-05-29 19:16:58+03:00,309.57,994.1,False,True,29,5,3857.6099999999997
446,2023,10,39.0,Male,124666.0,2023-10-01 19:16:58+03:00,994.1,342.0,False,True,29,5,3857.6099999999997
446,2023,12,39.0,Male,124666.0,2023-12-17 19:16:58+03:00,342.0,1713.4499999999998,False,True,29,5,3857.6099999999997
446,2024,1,39.0,Male,124666.0,2024-01-30 19:16:58+03:00,1713.4499999999998,498.49,False,True,29,5,3857.6099999999997
447,2023,7,23.0,Male,56341.0,2023-07-06 19:16:58+03:00,702.86,387.39,False,True,14,7,5102.570000000001
447,2023,8,23.0,Male,56341.0,2023-08-26 19:16:58+03:00,387.39,1378.3600000000001,False,True,14,7,5102.570000000001
447,2023,9,23.0,Male,56341.0,2023-09-26 19:16:58+03:00,1378.3600000000001,782.07,False,True,14,7,5102.570000000001
447,2023,12,23.0,Male,56341.0,2023-12-21 19:16:58+03:00,782.07,229.97,False,True,14,7,5102.570000000001
447,2024,3,23.0,Male,56341.0,2024-03-06 19:16:58+03:00,229.97,934.8000000000001,False,True,14,7,5102.570000000001
447,2024,4,23.0,Male,56341.0,2024-04-26 19:16:58+03:00,934.8000000000001,687.12,False,True,14,7,5102.570000000001
448,2023,8,48.0,Male,123365.0,2023-08-02 19:16:58+03:00,1132.01,1996.99,False,True,72,3,1960.7
448,2023,12,48.0,Male,123365.0,2023-12-18 19:16:58+03:00,639.63,189.06,False,True,72,3,1960.7
450,2023,7,26.0,Male,81431.0,2023-07-05 19:16:58+03:00,844.87,1153.78,False,True,11,7,4326.8099999999995
450,2023,8,26.0,Male,81431.0,2023-08-03 19:16:58+03:00,1153.78,366.57,False,True,11,7,4326.8099999999995
450,2023,10,26.0,Male,81431.0,2023-10-30 19:16:58+03:00,366.57,329.74,False,True,11,7,4326.8099999999995
450,2023,11,26.0,Male,81431.0,2023-11-24 19:16:58+03:00,329.74,330.95,False,True,11,7,4326.8099999999995
450,2023,12,26.0,Male,81431.0,2023-12-19 19:16:58+03:00,330.95,103.98,False,True,11,7,4326.8099999999995
450,2024,4,26.0,Male,81431.0,2024-04-22 19:16:58+03:00,103.98,1196.92,False,True,11,7,4326.8099999999995
451,2023,8,39.0,Female,75309.0,2023-08-10 19:16:58+03:00,886.34,913.65,True,False,2,2,1799.99
452,2023,6,70.0,Female,80335.0,2023-06-29 19:16:58+03:00,778.11,2218.15,True,False,27,6,4391.35
452,2023,10,70.0,Female,80335.0,2023-10-11 19:16:58+03:00,111.06,1542.53,True,False,27,6,4391.35
452,2023,11,70.0,Female,80335.0,2023-11-23 19:16:58+03:00,1542.53,866.35,True,False,27,6,4391.35
452,2023,12,70.0,Female,80335.0,2023-12-04 19:16:58+03:00,866.35,174.26,True,False,27,6,4391.35
452,2024,1,70.0,Female,80335.0,2024-01-18 19:16:58+03:00,174.26,919.04,True,False,27,6,4391.35
453,2023,9,26.0,Female,50726.0,2023-09-22 19:16:58+03:00,130.31,679.47,True,False,17,3,1404.27
453,2024,2,26.0,Female,50726.0,2024-02-13 19:16:58+03:00,679.47,594.49,True,False,17,3,1404.27
454,2023,6,24.0,Female,78085.0,2023-06-16 19:16:58+03:00,826.42,1354.27,True,False,118,2,2180.69
455,2023,6,26.0,Female,83421.0,2023-06-26 19:16:58+03:00,919.79,206.97,True,False,93,6,4001.0499999999997
455,2023,8,26.0,Female,83421.0,2023-08-06 19:16:58+03:00,206.97,1920.84,True,False,93,6,4001.0499999999997
455,2023,11,26.0,Female,83421.0,2023-11-04 19:16:58+03:00,1920.84,291.24,True,False,93,6,4001.0499999999997
455,2023,12,26.0,Female,83421.0,2023-12-30 19:16:58+03:00,291.24,1.65,True,False,93,6,4001.0499999999997
455,2024,1,26.0,Female,83421.0,2024-01-07 19:16:58+03:00,1.65,660.56,True,False,93,6,4001.0499999999997
457,2023,6,59.0,Male,79046.0,2023-06-03 19:16:58+03:00,702.29,618.17,False,True,16,7,4054.93
457,2023,9,59.0,Male,79046.0,2023-09-10 19:16:58+03:00,618.17,1391.7,False,True,16,7,4054.93
457,2023,11,59.0,Male,79046.0,2023-11-16 19:16:58+03:00,1391.7,1091.33,False,True,16,7,4054.93
457,2023,12,59.0,Male,79046.0,2023-12-13 19:16:58+03:00,1091.33,42.65,False,True,16,7,4054.93
457,2024,3,59.0,Male,79046.0,2024-03-29 19:16:58+03:00,42.65,180.37,False,True,16,7,4054.93
457,2024,4,59.0,Male,79046.0,2024-04-01 19:16:58+03:00,180.37,28.42,False,True,16,7,4054.93
458,2023,5,23.0,Male,68189.0,2023-05-27 19:16:58+03:00,901.04,878.5600000000001,False,True,24,6,3689.31
458,2023,7,23.0,Male,68189.0,2023-07-21 19:16:58+03:00,878.5600000000001,789.6899999999999,False,True,24,6,3689.31
458,2023,9,23.0,Male,68189.0,2023-09-03 19:16:58+03:00,789.6899999999999,445.64,False,True,24,6,3689.31
458,2024,1,23.0,Male,68189.0,2024-01-03 19:16:58+03:00,445.64,175.19,False,True,24,6,3689.31
458,2024,2,23.0,Male,68189.0,2024-02-09 19:16:58+03:00,175.19,499.18999999999994,False,True,24,6,3689.31
459,2023,10,30.0,Female,90776.0,2023-10-06 19:16:58+03:00,433.41,1756.94,True,False,19,6,6102.32
459,2023,11,30.0,Female,90776.0,2023-11-02 19:16:58+03:00,1756.94,852.57,True,False,19,6,6102.32
459,2023,12,30.0,Female,90776.0,2023-12-09 19:16:58+03:00,852.57,1099.33,True,False,19,6,6102.32
459,2024,2,30.0,Female,90776.0,2024-02-01 19:16:58+03:00,1099.33,875.47,True,False,19,6,6102.32
459,2024,4,30.0,Female,90776.0,2024-04-27 19:16:58+03:00,875.47,1084.6,True,False,19,6,6102.32
460,2023,9,40.0,Female,128058.0,2023-09-02 19:16:58+03:00,749.04,661.37,True,False,111,3,2109.2799999999997
460,2024,1,40.0,Female,128058.0,2024-01-09 19:16:58+03:00,661.37,698.87,True,False,111,3,2109.2799999999997
461,2023,6,26.0,Female,65204.0,2023-06-25 19:16:58+03:00,1701.76,478.86,True,False,30,4,3460.02
461,2023,8,26.0,Female,65204.0,2023-08-28 19:16:58+03:00,478.86,478.64,True,False,30,4,3460.02
461,2024,1,26.0,Female,65204.0,2024-01-05 19:16:58+03:00,478.64,800.76,True,False,30,4,3460.02
462,2023,6,39.0,Female,127997.0,2023-06-03 19:16:58+03:00,74.2,332.93,True,False,50,6,3084.73
462,2023,7,39.0,Female,127997.0,2023-07-14 19:16:58+03:00,332.93,496.06,True,False,50,6,3084.73
462,2023,8,39.0,Female,127997.0,2023-08-05 19:16:58+03:00,496.06,556.69,True,False,50,6,3084.73
462,2023,9,39.0,Female,127997.0,2023-09-06 19:16:58+03:00,556.69,1259.0,True,False,50,6,3084.73
462,2023,10,39.0,Female,127997.0,2023-10-21 19:16:58+03:00,1259.0,365.85,True,False,50,6,3084.73
463,2023,10,42.0,Female,88557.0,2023-10-04 19:16:58+03:00,1127.7,639.91,True,False,2,3,2489.29
463,2023,12,42.0,Female,88557.0,2023-12-07 19:16:58+03:00,639.91,721.68,True,False,2,3,2489.29
464,2023,6,56.0,Female,80227.0,2023-06-02 19:16:58+03:00,333.01,117.14,True,False,110,5,2465.6
464,2023,8,56.0,Female,80227.0,2023-08-20 19:16:58+03:00,117.14,1021.36,True,False,110,5,2465.6
464,2023,10,56.0,Female,80227.0,2023-10-14 19:16:58+03:00,1021.36,245.77,True,False,110,5,2465.6
464,2023,12,56.0,Female,80227.0,2023-12-10 19:16:58+03:00,245.77,748.32,True,False,110,5,2465.6
465,2023,8,64.0,Male,92926.0,2023-08-08 19:16:58+03:00,308.33,2799.4300000000003,False,True,80,5,3055.14
465,2023,11,64.0,Male,92926.0,2023-11-01 19:16:58+03:00,627.43,1033.97,False,True,80,5,3055.14
465,2023,12,64.0,Male,92926.0,2023-12-19 19:16:58+03:00,1033.97,727.55,False,True,80,5,3055.14
465,2024,1,64.0,Male,92926.0,2024-01-01 19:16:58+03:00,727.55,357.86,False,True,80,5,3055.14
466,2023,9,19.0,Female,43636.0,2023-09-15 19:16:58+03:00,873.85,808.16,True,False,107,2,1682.01
467,2023,5,28.0,Female,34859.0,2023-05-27 19:16:58+03:00,350.94,670.23,True,False,25,4,2636.77
467,2023,7,28.0,Female,34859.0,2023-07-27 19:16:58+03:00,670.23,974.88,True,False,25,4,2636.77
467,2023,10,28.0,Female,34859.0,2023-10-28 19:16:58+03:00,974.88,640.72,True,False,25,4,2636.77
468,2024,1,27.0,Female,37896.0,2024-01-31 19:16:58+03:00,719.22,160.1,True,False,12,4,2312.2
468,2024,3,27.0,Female,37896.0,2024-03-24 19:16:58+03:00,160.1,669.14,True,False,12,4,2312.2
468,2024,4,27.0,Female,37896.0,2024-04-28 19:16:58+03:00,669.14,763.74,True,False,12,4,2312.2
469,2023,7,37.0,Male,115774.0,2023-07-19 19:16:58+03:00,961.11,1175.59,False,True,12,5,5421.25
469,2023,8,37.0,Male,115774.0,2023-08-16 19:16:58+03:00,1175.59,844.94,False,True,12,5,5421.25
469,2023,9,37.0,Male,115774.0,2023-09-14 19:16:58+03:00,844.94,1042.8,False,True,12,5,5421.25
469,2023,11,37.0,Male,115774.0,2023-11-25 19:16:58+03:00,1042.8,1396.81,False,True,12,5,5421.25
471,2023,5,35.0,Male,104045.0,2023-05-30 19:16:58+03:00,601.44,1066.78,False,True,37,6,3964.5
471,2023,8,35.0,Male,104045.0,2023-08-17 19:16:58+03:00,1066.78,667.93,False,True,37,6,3964.5
471,2023,11,35.0,Male,104045.0,2023-11-02 19:16:58+03:00,667.93,231.98,False,True,37,6,3964.5
471,2023,12,35.0,Male,104045.0,2023-12-09 19:16:58+03:00,231.98,403.04,False,True,37,6,3964.5
471,2024,1,35.0,Male,104045.0,2024-01-16 19:16:58+03:00,403.04,3396.34,False,True,37,6,3964.5
472,2023,6,19.0,Female,53065.0,2023-06-17 19:16:58+03:00,80.58,976.41,True,False,25,5,3389.81
472,2023,8,19.0,Female,53065.0,2023-08-07 19:16:58+03:00,976.41,621.89,True,False,25,5,3389.81
472,2023,10,19.0,Female,53065.0,2023-10-30 19:16:58+03:00,621.89,375.28,True,False,25,5,3389.81
472,2023,12,19.0,Female,53065.0,2023-12-01 19:16:58+03:00,375.28,1335.6499999999999,True,False,25,5,3389.81
473,2023,9,34.0,Male,41751.0,2023-09-01 19:16:58+03:00,451.56,1220.92,False,True,104,3,1822.62
473,2023,12,34.0,Male,41751.0,2023-12-19 19:16:58+03:00,1220.92,150.14,False,True,104,3,1822.62
474,2023,6,19.0,Female,41990.0,2023-06-18 19:16:58+03:00,327.24,732.73,True,False,68,7,3072.08
474,2023,7,19.0,Female,41990.0,2023-07-13 19:16:58+03:00,732.73,176.32,True,False,68,7,3072.08
474,2023,8,19.0,Female,41990.0,2023-08-14 19:16:58+03:00,176.32,320.5,True,False,68,7,3072.08
474,2023,10,19.0,Female,41990.0,2023-10-17 19:16:58+03:00,320.5,349.5,True,False,68,7,3072.08
474,2024,1,19.0,Female,41990.0,2024-01-22 19:16:58+03:00,349.5,450.39,True,False,68,7,3072.08
474,2024,2,19.0,Female,41990.0,2024-02-16 19:16:58+03:00,450.39,715.4000000000001,True,False,68,7,3072.08
475,2023,8,33.0,Male,107952.0,2023-08-12 19:16:58+03:00,680.19,23.09,False,True,60,4,2250.9
475,2023,10,33.0,Male,107952.0,2023-10-04 19:16:58+03:00,23.09,396.62,False,True,60,4,2250.9
475,2023,12,33.0,Male,107952.0,2023-12-06 19:16:58+03:00,396.62,1151.0,False,True,60,4,2250.9
476,2023,5,18.0,Female,51267.0,2023-05-27 19:16:58+03:00,625.23,170.36,True,False,88,4,1732.44
476,2023,8,18.0,Female,51267.0,2023-08-18 19:16:58+03:00,170.36,52.67,True,False,88,4,1732.44
476,2023,11,18.0,Female,51267.0,2023-11-22 19:16:58+03:00,52.67,884.18,True,False,88,4,1732.44
477,2023,5,19.0,Male,43960.0,2023-05-30 19:16:58+03:00,52.18,27.98,False,True,27,7,2331.42
477,2023,8,19.0,Male,43960.0,2023-08-17 19:16:58+03:00,27.98,15.99,False,True,27,7,2331.42
477,2023,10,19.0,Male,43960.0,2023-10-18 19:16:58+03:00,15.99,371.07,False,True,27,7,2331.42
477,2023,11,19.0,Male,43960.0,2023-11-19 19:16:58+03:00,371.07,489.23,False,True,27,7,2331.42
477,2024,1,19.0,Male,43960.0,2024-01-16 19:16:58+03:00,489.23,801.78,False,True,27,7,2331.42
477,2024,2,19.0,Male,43960.0,2024-02-12 19:16:58+03:00,801.78,573.19,False,True,27,7,2331.42
478,2023,8,60.0,Male,129817.0,2023-08-06 19:16:58+03:00,1224.41,315.95,False,True,15,2,1540.3600000000001
479,2023,8,19.0,Female,30163.0,2023-08-28 19:16:58+03:00,248.24,511.15,True,False,17,3,1328.3
479,2023,11,19.0,Female,30163.0,2023-11-27 19:16:58+03:00,511.15,568.91,True,False,17,3,1328.3
480,2023,8,30.0,Female,90847.0,2023-08-12 19:16:58+03:00,861.07,653.17,True,False,80,4,2221.62
480,2023,9,30.0,Female,90847.0,2023-09-05 19:16:58+03:00,653.17,424.51,True,False,80,4,2221.62
480,2024,1,30.0,Female,90847.0,2024-01-23 19:16:58+03:00,424.51,282.87,True,False,80,4,2221.62
481,2023,7,67.0,Female,54956.0,2023-07-27 19:16:58+03:00,23.82,814.95,True,False,165,2,838.7700000000001
482,2023,6,32.0,Female,77865.0,2023-06-24 19:16:58+03:00,577.17,331.54,True,False,44,4,3512.07
482,2023,8,32.0,Female,77865.0,2023-08-28 19:16:58+03:00,331.54,1628.28,True,False,44,4,3512.07
482,2024,1,32.0,Female,77865.0,2024-01-09 19:16:58+03:00,1628.28,975.08,True,False,44,4,3512.07
483,2023,7,38.0,Female,115820.0,2023-07-02 19:16:58+03:00,748.98,819.71,True,False,123,2,1568.69
484,2023,7,25.0,Male,52536.0,2023-07-19 19:16:58+03:00,338.55,786.22,False,True,47,7,5438.53
484,2023,8,25.0,Male,52536.0,2023-08-20 19:16:58+03:00,786.22,364.17,False,True,47,7,5438.53
484,2023,11,25.0,Male,52536.0,2023-11-23 19:16:58+03:00,364.17,732.24,False,True,47,7,5438.53
484,2024,1,25.0,Male,52536.0,2024-01-04 19:16:58+03:00,732.24,1718.04,False,True,47,7,5438.53
484,2024,2,25.0,Male,52536.0,2024-02-18 19:16:58+03:00,1718.04,658.21,False,True,47,7,5438.53
484,2024,3,25.0,Male,52536.0,2024-03-21 19:16:58+03:00,658.21,841.1,False,True,47,7,5438.53
485,2023,12,36.0,Female,93443.0,2023-12-27 19:16:58+03:00,965.19,152.47,True,False,33,4,2431.2400000000002
485,2024,1,36.0,Female,93443.0,2024-01-24 19:16:58+03:00,152.47,884.92,True,False,33,4,2431.2400000000002
485,2024,2,36.0,Female,93443.0,2024-02-08 19:16:58+03:00,884.92,428.66,True,False,33,4,2431.2400000000002
486,2023,6,30.0,Male,95913.0,2023-06-07 19:16:58+03:00,809.84,278.46,False,True,29,5,3443.7400000000002
486,2023,8,30.0,Male,95913.0,2023-08-11 19:16:58+03:00,278.46,866.41,False,True,29,5,3443.7400000000002
486,2023,9,30.0,Male,95913.0,2023-09-25 19:16:58+03:00,866.41,3070.48,False,True,29,5,3443.7400000000002
486,2024,3,30.0,Male,95913.0,2024-03-15 19:16:58+03:00,1088.15,400.88,False,True,29,5,3443.7400000000002
487,2023,6,32.0,Female,72340.0,2023-06-06 19:16:58+03:00,44.7,1099.92,True,False,54,5,2286.55
487,2023,8,32.0,Female,72340.0,2023-08-07 19:16:58+03:00,1099.92,29.3,True,False,54,5,2286.55
487,2023,12,32.0,Female,72340.0,2023-12-08 19:16:58+03:00,29.3,893.49,True,False,54,5,2286.55
487,2024,2,32.0,Female,72340.0,2024-02-02 19:16:58+03:00,893.49,219.14,True,False,54,5,2286.55
488,2023,7,23.0,Female,50518.0,2023-07-25 19:16:58+03:00,889.63,1328.15,True,False,5,3,2982.1200000000003
488,2024,4,23.0,Female,50518.0,2024-04-06 19:16:58+03:00,1328.15,764.34,True,False,5,3,2982.1200000000003
489,2023,7,29.0,Male,79077.0,2023-07-14 19:16:58+03:00,450.4,1658.81,False,True,4,3,3740.69
489,2024,1,29.0,Male,79077.0,2024-01-15 19:16:58+03:00,1658.81,1631.48,False,True,4,3,3740.69
490,2023,9,20.0,Female,37191.0,2023-09-09 19:16:58+03:00,1105.01,12.76,True,False,63,3,1281.44
490,2023,12,20.0,Female,37191.0,2023-12-05 19:16:58+03:00,12.76,163.67,True,False,63,3,1281.44
491,2023,11,24.0,Male,63279.0,2023-11-10 19:16:58+03:00,911.13,785.66,False,True,38,4,2117.79
491,2024,1,24.0,Male,63279.0,2024-01-27 19:16:58+03:00,785.66,386.04,False,True,38,4,2117.79
491,2024,3,24.0,Male,63279.0,2024-03-28 19:16:58+03:00,386.04,34.96,False,True,38,4,2117.79
493,2023,9,21.0,Female,39791.0,2023-09-01 19:16:58+03:00,863.4,979.75,True,False,25,5,3277.47
493,2024,1,21.0,Female,39791.0,2024-01-14 19:16:58+03:00,979.75,188.59,True,False,25,5,3277.47
493,2024,2,21.0,Female,39791.0,2024-02-11 19:16:58+03:00,188.59,595.31,True,False,25,5,3277.47
493,2024,3,21.0,Female,39791.0,2024-03-04 19:16:58+03:00,595.31,650.42,True,False,25,5,3277.47
494,2023,6,49.0,Male,114555.0,2023-06-12 19:16:58+03:00,360.38,682.62,False,True,18,6,4888.18
494,2023,11,49.0,Male,114555.0,2023-11-24 19:16:58+03:00,682.62,1074.1399999999999,False,True,18,6,4888.18
494,2023,12,49.0,Male,114555.0,2023-12-06 19:16:58+03:00,1074.1399999999999,753.26,False,True,18,6,4888.18
494,2024,1,49.0,Male,114555.0,2024-01-15 19:16:58+03:00,753.26,312.81,False,True,18,6,4888.18
494,2024,3,49.0,Male,114555.0,2024-03-06 19:16:58+03:00,312.81,1704.97,False,True,18,6,4888.18
495,2023,6,48.0,Female,70016.0,2023-06-24 19:16:58+03:00,599.71,530.02,True,False,68,5,2830.97
495,2023,9,48.0,Female,70016.0,2023-09-23 19:16:58+03:00,530.02,930.56,True,False,68,5,2830.97
495,2023,11,48.0,Female,70016.0,2023-11-14 19:16:58+03:00,930.56,170.42,True,False,68,5,2830.97
495,2024,1,48.0,Female,70016.0,2024-01-05 19:16:58+03:00,170.42,600.26,True,False,68,5,2830.97
496,2023,8,35.0,Female,44204.0,2023-08-11 19:16:58+03:00,197.62,312.09000000000003,True,False,113,4,2181.4500000000003
496,2023,10,35.0,Female,44204.0,2023-10-06 19:16:58+03:00,312.09000000000003,1151.6100000000001,True,False,113,4,2181.4500000000003
496,2023,12,35.0,Female,44204.0,2023-12-24 19:16:58+03:00,1151.6100000000001,520.13,True,False,113,4,2181.4500000000003
497,2023,7,54.0,Female,78898.0,2023-07-08 19:16:58+03:00,650.7,245.6,True,False,28,4,1892.8200000000002
497,2023,10,54.0,Female,78898.0,2023-10-19 19:16:58+03:00,245.6,254.67,True,False,28,4,1892.8200000000002
497,2023,12,54.0,Female,78898.0,2023-12-31 19:16:58+03:00,254.67,741.85,True,False,28,4,1892.8200000000002
499,2023,5,30.0,Female,88918.0,2023-05-26 19:16:58+03:00,753.46,400.53,True,False,59,3,2772.77
499,2024,1,30.0,Female,88918.0,2024-01-30 19:16:58+03:00,400.53,1618.78,True,False,59,3,2772.77
500,2023,11,23.0,Female,129903.0,2023-11-10 19:16:58+03:00,874.47,1514.21,True,False,109,3,3978.4
500,2023,12,23.0,Female,129903.0,2023-12-26 19:16:58+03:00,1514.21,1589.72,True,False,109,3,3978.4
501,2023,5,20.0,Female,47478.0,2023-05-26 19:16:58+03:00,744.25,829.05,True,False,82,6,4479.64
501,2023,6,20.0,Female,47478.0,2023-06-04 19:16:58+03:00,829.05,694.75,True,False,82,6,4479.64
501,2023,9,20.0,Female,47478.0,2023-09-12 19:16:58+03:00,694.75,74.74,True,False,82,6,4479.64
501,2023,10,20.0,Female,47478.0,2023-10-17 19:16:58+03:00,74.74,1218.0,True,False,82,6,4479.64
501,2023,11,20.0,Female,47478.0,2023-11-04 19:16:58+03:00,1218.0,918.85,True,False,82,6,4479.64
503,2023,6,27.0,Male,58368.0,2023-06-07 19:16:58+03:00,663.84,680.25,False,True,16,5,3436.86
503,2023,8,27.0,Male,58368.0,2023-08-20 19:16:58+03:00,680.25,508.8,False,True,16,5,3436.86
503,2023,11,27.0,Male,58368.0,2023-11-11 19:16:58+03:00,508.8,658.2,False,True,16,5,3436.86
503,2024,3,27.0,Male,58368.0,2024-03-20 19:16:58+03:00,658.2,925.77,False,True,16,5,3436.86
504,2023,7,22.0,Female,58342.0,2023-07-08 19:16:58+03:00,925.68,410.14,True,False,62,4,4363.84
504,2023,9,22.0,Female,58342.0,2023-09-02 19:16:58+03:00,410.14,1887.5900000000001,True,False,62,4,4363.84
504,2023,12,22.0,Female,58342.0,2023-12-21 19:16:58+03:00,1887.5900000000001,1140.43,True,False,62,4,4363.84
505,2023,7,39.0,Male,117666.0,2023-07-25 19:16:58+03:00,877.15,411.13,False,True,9,5,4156.09
505,2023,10,39.0,Male,117666.0,2023-10-31 19:16:58+03:00,411.13,541.23,False,True,9,5,4156.09
505,2023,11,39.0,Male,117666.0,2023-11-26 19:16:58+03:00,541.23,900.31,False,True,9,5,4156.09
505,2024,4,39.0,Male,117666.0,2024-04-14 19:16:58+03:00,900.31,1426.27,False,True,9,5,4156.09
506,2023,11,39.0,Male,121442.0,2023-11-20 19:16:58+03:00,44.25,2477.34,False,True,11,2,759.54
507,2023,10,30.0,Male,64320.0,2023-10-17 19:16:58+03:00,912.73,265.21,False,True,73,3,3017.23
507,2024,1,30.0,Male,64320.0,2024-01-16 19:16:58+03:00,265.21,1839.29,False,True,73,3,3017.23
508,2023,7,48.0,Female,120410.0,2023-07-09 19:16:58+03:00,19.39,13.81,True,False,19,5,3220.33
508,2023,9,48.0,Female,120410.0,2023-09-12 19:16:58+03:00,13.81,1123.61,True,False,19,5,3220.33
508,2024,1,48.0,Female,120410.0,2024-01-25 19:16:58+03:00,1123.61,954.95,True,False,19,5,3220.33
508,2024,3,48.0,Female,120410.0,2024-03-01 19:16:58+03:00,954.95,1108.57,True,False,19,5,3220.33
509,2023,7,28.0,Female,76140.0,2023-07-02 19:16:58+03:00,67.59,409.39,True,False,47,4,2323.97
509,2023,11,28.0,Female,76140.0,2023-11-09 19:16:58+03:00,409.39,654.62,True,False,47,4,2323.97
509,2024,2,28.0,Female,76140.0,2024-02-25 19:16:58+03:00,654.62,1192.37,True,False,47,4,2323.97
510,2023,10,32.0,Female,81675.0,2023-10-11 19:16:58+03:00,973.58,1280.17,True,False,102,2,2253.75
513,2023,6,32.0,Female,66363.0,2023-06-30 19:16:58+03:00,913.95,899.22,True,False,17,3,2217.82
513,2024,2,32.0,Female,66363.0,2024-02-22 19:16:58+03:00,899.22,404.65,True,False,17,3,2217.82
514,2023,7,64.0,Female,97828.0,2023-07-17 19:16:58+03:00,32.94,110.03,True,False,2,3,1223.69
514,2023,10,64.0,Female,97828.0,2023-10-31 19:16:58+03:00,110.03,1080.72,True,False,2,3,1223.69
515,2023,9,30.0,Female,105212.0,2023-09-29 19:16:58+03:00,1413.62,489.52,True,False,30,4,3953.14
515,2023,12,30.0,Female,105212.0,2023-12-06 19:16:58+03:00,489.52,1990.52,True,False,30,4,3953.14
515,2024,1,30.0,Female,105212.0,2024-01-03 19:16:58+03:00,1990.52,59.48,True,False,30,4,3953.14
516,2023,6,29.0,Female,73700.0,2023-06-20 19:16:58+03:00,874.03,840.93,True,False,9,2,1714.96
517,2023,11,32.0,Female,81512.0,2023-11-04 19:16:58+03:00,1146.35,1098.09,True,False,18,3,2883.29
517,2023,12,32.0,Female,81512.0,2023-12-08 19:16:58+03:00,1098.09,638.85,True,False,18,3,2883.29
518,2023,6,32.0,Female,33501.0,2023-06-23 19:16:58+03:00,271.17,801.02,True,False,130,4,1816.25
518,2023,11,32.0,Female,33501.0,2023-11-02 19:16:58+03:00,801.02,160.35,True,False,130,4,1816.25
518,2023,12,32.0,Female,33501.0,2023-12-04 19:16:58+03:00,160.35,583.71,True,False,130,4,1816.25
519,2023,6,31.0,Female,62012.0,2023-06-01 19:16:58+03:00,1622.1,962.5500000000001,True,False,25,5,5703.75
519,2023,7,31.0,Female,62012.0,2023-07-05 19:16:58+03:00,962.5500000000001,774.46,True,False,25,5,5703.75
519,2023,10,31.0,Female,62012.0,2023-10-05 19:16:58+03:00,774.46,570.43,True,False,25,5,5703.75
519,2023,11,31.0,Female,62012.0,2023-11-02 19:16:58+03:00,570.43,1774.21,True,False,25,5,5703.75
520,2023,7,30.0,Female,30641.0,2023-07-02 19:16:58+03:00,736.51,369.54,True,False,44,5,2613.6099999999997
520,2023,10,30.0,Female,30641.0,2023-10-12 19:16:58+03:00,369.54,363.09,True,False,44,5,2613.6099999999997
520,2023,11,30.0,Female,30641.0,2023-11-28 19:16:58+03:00,363.09,241.31,True,False,44,5,2613.6099999999997
520,2024,2,30.0,Female,30641.0,2024-02-24 19:16:58+03:00,241.31,903.16,True,False,44,5,2613.6099999999997
521,2023,9,38.0,Female,67059.0,2023-09-02 19:16:58+03:00,320.34,883.27,True,False,77,5,3145.73
521,2023,10,38.0,Female,67059.0,2023-10-20 19:16:58+03:00,883.27,620.25,True,False,77,5,3145.73
